Type,date,id,price
chinese,2013-11-23 07:45:20.281277,1799,14
mexican,2013-11-23 07:54:18.358176,1800,10
chinese,2013-11-23 08:29:09.261370,1801,15
mexican,2013-11-23 10:49:06.282880,1802,10
mexican,2013-11-23 12:58:39.886574,1803,13
french,2013-11-23 14:47:27.133721,1804,10
chinese,2013-11-23 14:50:05.377484,1805,10
italian,2013-11-23 15:15:18.674392,1806,5
japanese,2013-11-23 15:43:00.908181,1807,12
french,2013-11-23 17:19:06.596451,1808,9
german,2013-11-23 19:42:35.780727,1809,13
vietnamese,2013-11-23 22:44:36.922020,1810,10
chinese,2013-11-23 23:54:41.911127,1811,11
french,2013-11-24 00:19:43.543067,1812,10
french,2013-11-24 00:42:15.104162,1813,11
vietnamese,2013-11-24 03:50:08.396430,1814,6
vietnamese,2013-11-24 04:08:59.288820,1815,7
japanese,2013-11-24 04:11:11.213252,1816,15
german,2013-11-24 07:01:11.110842,1817,7
italian,2013-11-24 07:48:05.790020,1818,15
japanese,2013-11-24 08:04:39.653146,1819,12
french,2013-11-24 10:38:15.771310,1820,14
mexican,2013-11-24 10:55:20.303670,1821,15
vietnamese,2013-11-24 12:48:19.309044,1822,15
chinese,2013-11-24 14:23:52.915794,1823,7
vietnamese,2013-11-24 15:56:03.832443,1824,6
japanese,2013-11-24 16:46:23.383324,1825,13
mexican,2013-11-24 18:01:53.878324,1826,13
french,2013-11-24 18:57:02.313665,1827,9
vietnamese,2013-11-24 19:08:21.681749,1828,6
mexican,2013-11-24 22:57:06.179364,1829,12
chinese,2013-11-24 23:24:30.737809,1830,8
german,2013-11-25 03:05:08.633368,1831,8
french,2013-11-25 05:40:58.940094,1832,15
italian,2013-11-25 07:26:45.508032,1833,15
chinese,2013-11-25 07:44:46.696271,1834,5
chinese,2013-11-25 08:06:36.687515,1835,13
mexican,2013-11-25 09:55:46.392941,1836,9
vietnamese,2013-11-25 13:26:28.922721,1837,15
french,2013-11-25 16:14:31.373168,1838,8
german,2013-11-25 19:47:30.394801,1839,5
german,2013-11-25 21:14:05.517218,1840,5
chinese,2013-11-25 21:55:21.185716,1841,13
japanese,2013-11-25 23:38:46.620177,1842,5
chinese,2013-11-26 01:40:03.939410,1843,7
vietnamese,2013-11-26 10:29:40.638019,1844,10
mexican,2013-11-26 10:54:51.960824,1845,8
chinese,2013-11-26 14:40:45.856973,1846,9
japanese,2013-11-26 15:46:13.254816,1847,14
chinese,2013-11-26 17:49:04.372280,1848,15
chinese,2013-11-26 20:49:45.435256,1849,5
chinese,2013-11-26 21:36:51.794153,1850,8
german,2013-11-28 00:46:55.880360,1851,12
italian,2013-11-28 01:05:12.921366,1852,8
german,2013-11-28 02:17:11.965686,1853,10
mexican,2013-11-28 02:39:16.511631,1854,11
vietnamese,2013-11-28 02:45:33.723916,1855,15
german,2013-11-28 03:10:58.387893,1856,13
italian,2013-11-28 03:17:47.290304,1857,7
vietnamese,2013-11-28 03:48:47.308069,1858,9
mexican,2013-11-28 04:59:10.581058,1859,9
vietnamese,2013-11-28 05:30:28.716708,1860,9
japanese,2013-11-28 07:02:31.687131,1861,15
mexican,2013-11-28 07:49:54.178174,1862,5
german,2013-11-28 08:46:33.996724,1863,11
mexican,2013-11-28 09:42:31.567649,1864,8
japanese,2013-11-28 10:06:55.211979,1865,13
french,2013-11-28 14:05:55.224687,1866,6
french,2013-11-28 14:43:36.430009,1867,15
german,2013-11-28 14:51:37.756114,1868,8
german,2013-11-28 15:36:14.928220,1869,5
french,2013-11-28 15:44:27.900027,1870,14
mexican,2013-11-28 16:34:45.903485,1871,9
japanese,2013-11-28 16:51:02.727179,1872,9
vietnamese,2013-11-28 18:03:48.429202,1873,12
german,2013-11-28 18:38:24.591070,1874,6
german,2013-11-28 20:24:43.318491,1875,10
vietnamese,2013-11-28 20:41:49.460251,1876,13
french,2013-11-28 21:01:14.837513,1877,15
italian,2013-11-28 21:45:23.751091,1878,15
japanese,2013-11-28 22:59:29.219698,1879,11
chinese,2013-11-28 23:00:29.112137,1880,11
vietnamese,2013-11-28 23:48:46.510749,1881,8
mexican,2013-11-29 00:15:22.917827,1882,5
french,2013-11-29 01:18:46.978225,1883,15
italian,2013-11-29 01:27:59.754353,1884,5
french,2013-11-29 01:51:34.024572,1885,14
japanese,2013-11-29 02:01:29.764895,1886,6
japanese,2013-11-29 02:50:50.073935,1887,7
japanese,2013-11-29 08:20:09.662487,1888,7
french,2013-11-29 08:53:18.108814,1889,10
vietnamese,2013-11-29 10:38:22.546515,1890,7
chinese,2013-11-29 12:21:26.454200,1891,10
italian,2013-11-29 13:09:13.963129,1892,8
japanese,2013-11-29 13:52:50.786823,1893,13
vietnamese,2013-11-29 13:59:13.568875,1894,15
french,2013-11-29 14:25:52.095185,1895,13
chinese,2013-11-29 15:09:16.469655,1896,13
vietnamese,2013-11-29 15:23:35.786081,1897,10
vietnamese,2013-11-29 16:52:14.556871,1898,5
japanese,2013-11-29 16:52:26.505936,1899,6
vietnamese,2013-11-29 20:35:39.097900,1900,9
mexican,2013-11-29 20:39:19.313264,1901,7
mexican,2013-11-29 21:02:03.492825,1902,9
mexican,2013-11-29 21:42:07.515009,1903,9
mexican,2013-11-29 23:44:11.892465,1904,9
japanese,2013-11-30 01:31:55.651064,1905,5
vietnamese,2013-11-30 03:32:17.241073,1906,15
french,2013-11-30 03:41:51.060297,1907,11
french,2013-11-30 11:02:54.715179,1908,9
german,2013-11-30 13:56:28.757724,1909,11
vietnamese,2013-11-30 19:46:31.664318,1910,13
mexican,2013-11-30 20:15:58.520187,1911,6
vietnamese,2013-12-01 01:15:14.941621,1912,7
italian,2013-12-01 01:31:25.923814,1913,10
german,2013-12-01 01:45:39.104697,1914,9
french,2013-12-01 02:53:24.481686,1915,7
japanese,2013-12-01 03:08:19.945258,1916,5
vietnamese,2013-12-01 03:27:13.088327,1917,9
japanese,2013-12-01 03:51:33.811159,1918,7
mexican,2013-12-01 05:15:51.704384,1919,9
italian,2013-12-01 05:23:27.841916,1920,5
german,2013-12-01 06:02:35.983246,1921,8
japanese,2013-12-01 06:17:38.582011,1922,14
german,2013-12-01 06:42:02.779402,1923,15
vietnamese,2013-12-01 06:56:33.250182,1924,10
french,2013-12-01 07:00:57.770062,1925,13
chinese,2013-12-01 09:25:53.807727,1926,5
italian,2013-12-01 11:28:25.218593,1927,7
french,2013-12-01 11:43:18.133260,1928,13
german,2013-12-01 13:13:57.304084,1929,10
french,2013-12-01 13:26:01.195234,1930,5
german,2013-12-01 13:43:41.588982,1931,9
vietnamese,2013-12-01 14:46:59.079627,1932,14
vietnamese,2013-12-01 16:23:58.354977,1933,5
mexican,2013-12-01 18:05:22.381401,1934,11
italian,2013-12-01 18:28:59.213816,1935,13
french,2013-12-01 20:14:09.922951,1936,9
german,2013-12-01 20:49:36.057493,1937,14
chinese,2013-12-01 22:07:35.091609,1938,12
french,2013-12-01 22:39:14.793967,1939,14
vietnamese,2013-12-02 01:12:06.182788,1940,6
italian,2013-12-02 01:20:02.296598,1941,5
french,2013-12-02 05:13:37.091317,1942,15
mexican,2013-12-02 05:53:48.124238,1943,11
vietnamese,2013-12-02 06:14:45.942244,1944,10
chinese,2013-12-02 06:43:40.078279,1945,10
italian,2013-12-02 10:03:34.191097,1946,9
french,2013-12-02 10:55:12.909827,1947,6
japanese,2013-12-02 13:14:51.674739,1948,10
chinese,2013-12-02 13:32:06.133705,1949,5
vietnamese,2013-12-02 15:48:41.280461,1950,8
mexican,2013-12-02 16:43:44.207427,1951,10
japanese,2013-12-02 21:17:04.435907,1952,9
chinese,2013-12-02 23:19:05.268842,1953,8
chinese,2013-12-02 23:53:56.677980,1954,6
japanese,2013-12-03 00:41:01.233893,1955,9
italian,2013-12-03 02:03:37.315896,1956,8
chinese,2013-12-03 08:31:11.886700,1957,9
italian,2013-12-03 08:58:17.142163,1958,7
japanese,2013-12-03 09:42:02.719063,1959,14
french,2013-12-03 10:51:02.118309,1960,11
japanese,2013-12-03 11:08:28.036403,1961,7
mexican,2013-12-03 13:46:48.620391,1962,9
japanese,2013-12-03 17:35:50.568622,1963,7
mexican,2013-12-03 18:10:00.438712,1964,11
mexican,2013-12-03 18:11:38.370749,1965,9
french,2013-12-03 21:37:18.340237,1966,7
japanese,2013-12-03 22:27:19.826242,1967,5
chinese,2013-12-04 01:05:08.870553,1968,10
vietnamese,2013-12-04 01:26:29.308856,1969,8
french,2013-12-04 01:28:04.963887,1970,7
japanese,2013-12-04 02:42:52.337023,1971,11
chinese,2013-12-04 09:03:07.059705,1972,6
french,2013-12-04 10:42:26.445151,1973,13
mexican,2013-12-04 10:44:36.540582,1974,10
italian,2013-12-04 11:02:06.869042,1975,12
french,2013-12-04 11:19:23.912653,1976,9
italian,2013-12-04 13:13:28.184717,1977,13
french,2013-12-04 14:00:13.840382,1978,9
french,2013-12-04 17:04:53.610578,1979,5
vietnamese,2013-12-04 17:17:02.954096,1980,7
german,2013-12-04 18:07:08.756304,1981,12
japanese,2013-12-04 20:07:20.741796,1982,10
japanese,2013-12-04 20:59:25.391647,1983,6
german,2013-12-04 21:10:48.412351,1984,8
chinese,2013-12-04 23:03:35.125752,1985,13
chinese,2013-12-04 23:36:34.469521,1986,14
chinese,2013-12-05 02:56:26.911812,1987,9
italian,2013-12-05 04:30:59.734061,1988,13
italian,2013-12-05 05:50:22.287860,1989,8
french,2013-12-05 06:56:35.116746,1990,10
mexican,2013-12-05 07:06:03.022628,1991,6
chinese,2013-12-05 09:01:33.874208,1992,10
italian,2013-12-05 09:48:01.793484,1993,8
japanese,2013-12-05 10:55:04.221349,1994,12
japanese,2013-12-05 13:27:13.001465,1995,7
german,2013-12-05 17:16:21.016619,1996,7
german,2013-12-05 19:09:35.165051,1997,5
german,2013-12-05 20:46:52.049961,1998,8
japanese,2013-12-05 21:40:36.612892,1999,6
chinese,2013-12-06 01:45:41.640795,2000,15
vietnamese,2013-12-06 02:00:32.113336,2001,5
chinese,2013-12-06 06:56:31.835577,2002,15
german,2013-12-06 08:49:12.857189,2003,5
vietnamese,2013-12-06 13:42:35.196123,2004,6
italian,2013-12-06 18:09:14.180880,2005,10
italian,2013-12-06 19:19:20.894640,2006,9
japanese,2013-12-06 20:18:42.660820,2007,11
chinese,2013-12-06 20:24:07.046555,2008,15
german,2013-12-07 01:42:40.351697,2009,12
mexican,2013-12-07 03:41:13.708024,2010,8
chinese,2013-12-07 04:23:48.957526,2011,5
vietnamese,2013-12-07 05:49:21.202999,2012,8
mexican,2013-12-07 05:52:08.411658,2013,11
italian,2013-12-07 06:24:30.331488,2014,9
chinese,2013-12-07 07:32:12.960911,2015,7
chinese,2013-12-07 08:25:29.814558,2016,9
italian,2013-12-07 08:46:51.479187,2017,9
chinese,2013-12-07 10:19:12.877792,2018,14
chinese,2013-12-07 11:38:26.705588,2019,9
mexican,2013-12-07 12:13:09.013573,2020,13
french,2013-12-07 12:56:07.396639,2021,12
mexican,2013-12-07 14:35:02.837362,2022,9
mexican,2013-12-07 15:10:32.645697,2023,14
japanese,2013-12-07 15:32:02.760739,2024,10
german,2013-12-07 16:02:18.667886,2025,12
vietnamese,2013-12-07 18:26:23.194449,2026,5
mexican,2013-12-07 19:11:48.712072,2027,6
italian,2013-12-07 19:34:03.299882,2028,6
italian,2013-12-07 19:43:48.574684,2029,12
italian,2013-12-07 19:48:39.582457,2030,5
french,2013-12-07 20:05:46.991599,2031,8
mexican,2013-12-07 20:51:28.555353,2032,15
german,2013-12-07 20:57:50.403568,2033,9
german,2013-12-07 22:28:02.342867,2034,5
mexican,2013-12-07 22:31:37.381725,2035,13
mexican,2013-12-07 22:40:36.810460,2036,14
french,2013-12-07 22:58:55.123005,2037,8
chinese,2013-12-08 00:42:33.779520,2038,8
chinese,2013-12-08 03:02:44.217173,2039,9
japanese,2013-12-08 04:40:41.354565,2040,12
japanese,2013-12-08 06:34:11.079141,2041,5
french,2013-12-08 08:30:27.999430,2042,9
chinese,2013-12-08 14:02:09.648360,2043,8
chinese,2013-12-08 14:54:24.368621,2044,11
vietnamese,2013-12-08 18:07:43.379688,2045,12
chinese,2013-12-08 20:01:00.300825,2046,11
italian,2013-12-08 23:06:08.771383,2047,12
chinese,2013-12-09 00:48:35.176885,2048,15
french,2013-12-09 01:08:12.422914,2049,13
mexican,2013-12-09 02:15:22.525491,2050,10
german,2013-12-09 03:38:53.734988,2051,9
mexican,2013-12-09 04:19:29.290156,2052,14
italian,2013-12-09 05:38:07.546969,2053,11
german,2013-12-09 05:43:01.402721,2054,6
japanese,2013-12-09 05:53:27.291721,2055,6
chinese,2013-12-09 07:02:40.374361,2056,7
italian,2013-12-09 07:17:10.338714,2057,5
italian,2013-12-09 08:09:49.148471,2058,15
mexican,2013-12-09 09:25:25.046751,2059,15
japanese,2013-12-09 10:25:38.622839,2060,10
chinese,2013-12-09 11:36:18.601099,2061,12
japanese,2013-12-09 12:01:06.283314,2062,6
italian,2013-12-09 12:56:09.820527,2063,15
chinese,2013-12-09 14:11:38.929096,2064,13
french,2013-12-09 15:05:52.283893,2065,11
vietnamese,2013-12-09 17:54:40.785626,2066,7
italian,2013-12-09 18:05:27.449523,2067,12
italian,2013-12-09 20:41:52.073923,2068,5
vietnamese,2013-12-09 21:28:06.020539,2069,9
french,2013-12-09 22:01:08.800896,2070,7
mexican,2013-12-10 00:10:34.433137,2071,8
vietnamese,2013-12-10 00:27:33.753392,2072,14
french,2013-12-10 01:45:44.100752,2073,13
chinese,2013-12-10 02:58:20.406173,2074,7
german,2013-12-10 03:40:09.394561,2075,12
vietnamese,2013-12-10 04:19:52.563273,2076,10
chinese,2013-12-10 05:12:33.935047,2077,15
french,2013-12-10 06:28:48.870202,2078,8
french,2013-12-10 06:35:58.889038,2079,6
chinese,2013-12-10 10:22:16.546985,2080,11
mexican,2013-12-10 11:18:34.088743,2081,9
mexican,2013-12-10 11:23:29.181798,2082,6
vietnamese,2013-12-10 11:59:56.937920,2083,15
french,2013-12-10 12:02:51.425261,2084,11
mexican,2013-12-10 12:39:50.301868,2085,9
italian,2013-12-10 14:05:57.054617,2086,13
vietnamese,2013-12-10 15:30:07.051086,2087,15
mexican,2013-12-10 16:25:39.059678,2088,5
italian,2013-12-10 18:28:13.513819,2089,8
italian,2013-12-10 19:26:56.473055,2090,14
chinese,2013-12-10 19:36:48.126732,2091,6
vietnamese,2013-12-10 20:33:22.022749,2092,15
italian,2013-12-11 02:38:51.914475,2093,8
german,2013-12-11 03:42:58.808266,2094,6
german,2013-12-11 10:25:38.538282,2095,13
french,2013-12-11 14:43:47.272917,2096,9
french,2013-12-11 18:11:39.500579,2097,10
vietnamese,2013-12-12 05:55:46.310435,2098,13
german,2013-12-12 09:22:51.948042,2099,13
mexican,2013-12-12 21:38:49.374278,2100,5
chinese,2013-12-13 03:43:47.785619,2101,5
chinese,2013-12-13 05:40:57.043040,2102,9
chinese,2013-12-13 09:03:17.800164,2103,15
mexican,2013-12-13 12:51:48.109786,2104,14
italian,2013-12-13 13:25:12.398631,2105,12
chinese,2013-12-13 19:21:01.355704,2106,14
french,2013-12-13 22:24:32.300257,2107,5
mexican,2013-12-13 22:58:30.921961,2108,9
german,2013-12-14 00:42:21.324419,2109,11
italian,2013-12-14 01:28:12.121693,2110,14
italian,2013-12-14 04:20:07.175412,2111,8
mexican,2013-12-14 04:29:14.261908,2112,7
mexican,2013-12-14 05:17:00.163336,2113,14
vietnamese,2013-12-14 05:34:48.110419,2114,5
italian,2013-12-14 06:25:41.302189,2115,11
chinese,2013-12-14 09:29:52.429859,2116,15
vietnamese,2013-12-14 12:01:35.749521,2117,5
chinese,2013-12-14 13:24:39.548554,2118,15
japanese,2013-12-14 13:27:27.575990,2119,14
german,2013-12-14 14:09:21.319936,2120,15
chinese,2013-12-14 14:31:24.704912,2121,15
vietnamese,2013-12-14 14:49:27.267763,2122,8
german,2013-12-14 15:14:15.635647,2123,14
french,2013-12-14 15:22:46.098638,2124,13
japanese,2013-12-14 15:34:06.557307,2125,9
chinese,2013-12-14 15:40:03.475592,2126,6
chinese,2013-12-14 16:31:33.245494,2127,11
chinese,2013-12-14 17:35:24.497941,2128,8
german,2013-12-14 18:20:30.697941,2129,15
vietnamese,2013-12-14 19:00:47.363265,2130,15
mexican,2013-12-14 19:50:42.162023,2131,5
vietnamese,2013-12-14 19:54:53.304608,2132,12
french,2013-12-14 20:16:16.605578,2133,13
german,2013-12-14 22:26:21.771027,2134,6
japanese,2013-12-14 23:17:30.970742,2135,13
german,2013-12-15 03:17:41.125712,2136,7
mexican,2013-12-15 03:41:25.378587,2137,10
mexican,2013-12-15 10:41:55.520044,2138,13
mexican,2013-12-15 13:14:05.937122,2139,9
mexican,2013-12-15 16:19:19.643863,2140,14
vietnamese,2013-12-15 16:33:02.927004,2141,7
vietnamese,2013-12-15 18:09:53.991514,2142,11
italian,2013-12-15 18:47:36.036266,2143,11
french,2013-12-15 20:54:34.787086,2144,6
japanese,2013-12-15 22:53:27.617996,2145,10
chinese,2013-12-15 23:37:51.161743,2146,12
french,2013-12-16 00:37:03.613939,2147,14
french,2013-12-16 01:30:09.240037,2148,7
italian,2013-12-16 02:47:34.923198,2149,11
german,2013-12-16 02:48:11.259915,2150,5
japanese,2013-12-16 02:50:27.334786,2151,9
mexican,2013-12-16 03:21:43.030863,2152,14
french,2013-12-16 03:26:39.737473,2153,9
chinese,2013-12-16 05:44:29.739964,2154,14
mexican,2013-12-16 06:52:13.854901,2155,5
chinese,2013-12-16 08:48:36.936192,2156,13
german,2013-12-16 09:31:31.334453,2157,8
italian,2013-12-16 09:38:18.065562,2158,15
mexican,2013-12-16 11:07:20.966709,2159,12
chinese,2013-12-16 11:58:21.749182,2160,12
vietnamese,2013-12-16 12:19:44.023916,2161,11
italian,2013-12-16 12:33:04.295024,2162,6
vietnamese,2013-12-16 14:09:08.352103,2163,14
chinese,2013-12-16 14:25:21.429677,2164,5
mexican,2013-12-16 16:08:41.000895,2165,6
french,2013-12-16 16:40:28.228201,2166,6
mexican,2013-12-16 17:43:30.807226,2167,15
japanese,2013-12-16 18:36:29.302104,2168,15
japanese,2013-12-16 21:10:16.156403,2169,12
german,2013-12-16 21:38:28.269845,2170,10
vietnamese,2013-12-16 21:47:47.125959,2171,7
vietnamese,2013-12-17 01:57:26.406769,2172,11
chinese,2013-12-17 02:19:39.208336,2173,6
mexican,2013-12-17 03:20:31.247113,2174,10
vietnamese,2013-12-17 08:45:57.070610,2175,12
vietnamese,2013-12-17 10:58:48.005278,2176,15
japanese,2013-12-17 17:24:58.627359,2177,11
vietnamese,2013-12-17 17:28:59.757609,2178,11
french,2013-12-19 00:03:45.487684,2179,8
italian,2013-12-19 00:27:55.298643,2180,14
german,2013-12-19 01:19:22.142404,2181,15
vietnamese,2013-12-19 02:45:34.747143,2182,7
french,2013-12-19 03:03:29.212200,2183,10
japanese,2013-12-19 04:46:23.110428,2184,9
french,2013-12-19 05:52:55.936768,2185,11
chinese,2013-12-19 08:39:31.747750,2186,12
german,2013-12-19 09:24:50.081791,2187,6
vietnamese,2013-12-19 09:34:32.767476,2188,11
french,2013-12-19 16:41:46.718144,2189,9
german,2013-12-19 18:38:05.922018,2190,7
italian,2013-12-19 19:26:49.135517,2191,13
chinese,2013-12-20 01:57:23.238992,2192,6
german,2013-12-20 03:24:10.359419,2193,12
japanese,2013-12-20 05:35:39.952099,2194,9
german,2013-12-20 06:04:21.163012,2195,9
mexican,2013-12-20 08:02:18.508887,2196,12
german,2013-12-20 11:35:05.358519,2197,8
french,2013-12-20 12:40:18.538783,2198,8
japanese,2013-12-20 13:13:25.439624,2199,8
german,2013-12-20 15:34:33.047287,2200,5
mexican,2013-12-20 15:44:40.135593,2201,6
mexican,2013-12-20 16:40:22.887239,2202,12
chinese,2013-12-20 19:19:25.885801,2203,15
japanese,2013-12-20 19:45:19.111883,2204,8
italian,2013-12-20 20:04:17.692333,2205,12
japanese,2013-12-20 21:05:14.650750,2206,8
chinese,2013-12-20 21:30:41.819413,2207,6
vietnamese,2013-12-20 21:33:18.928937,2208,7
chinese,2013-12-20 22:33:06.194198,2209,11
vietnamese,2013-12-21 00:14:43.540667,2210,10
italian,2013-12-21 02:18:18.308840,2211,15
mexican,2013-12-21 02:28:14.408599,2212,12
german,2013-12-21 03:52:18.632678,2213,6
vietnamese,2013-12-21 07:11:40.604933,2214,7
german,2013-12-21 13:45:48.836922,2215,8
mexican,2013-12-21 15:30:35.084067,2216,14
chinese,2013-12-21 17:22:56.744856,2217,14
japanese,2013-12-21 18:06:21.626675,2218,12
french,2013-12-21 21:35:36.272876,2219,9
french,2013-12-22 00:47:56.939050,2220,14
italian,2013-12-22 01:38:14.959381,2221,12
german,2013-12-22 03:13:40.161403,2222,15
italian,2013-12-22 05:45:31.599519,2223,6
chinese,2013-12-22 06:08:59.138267,2224,10
chinese,2013-12-22 07:45:13.728436,2225,7
chinese,2013-12-22 09:48:24.050935,2226,11
chinese,2013-12-22 09:50:46.641439,2227,10
japanese,2013-12-22 10:54:09.612723,2228,6
japanese,2013-12-22 11:15:49.134226,2229,14
chinese,2013-12-22 11:28:45.990831,2230,15
mexican,2013-12-22 13:35:45.948506,2231,12
german,2013-12-22 14:47:13.233517,2232,15
chinese,2013-12-22 15:13:42.616388,2233,5
italian,2013-12-22 16:26:50.147580,2234,12
chinese,2013-12-22 18:56:09.220831,2235,15
vietnamese,2013-12-22 21:29:04.253011,2236,9
chinese,2013-12-22 22:39:14.318142,2237,8
german,2013-12-23 03:14:35.976387,2238,12
japanese,2013-12-23 03:18:24.294117,2239,6
chinese,2013-12-23 11:15:38.737404,2240,14
german,2013-12-23 11:52:38.126275,2241,15
chinese,2013-12-23 12:17:46.888160,2242,13
italian,2013-12-23 15:14:55.055557,2243,7
italian,2013-12-23 21:32:12.497699,2244,11
mexican,2013-12-23 21:52:35.898807,2245,15
mexican,2013-12-23 22:59:40.068303,2246,8
mexican,2013-12-24 02:04:38.427741,2247,14
german,2013-12-24 03:36:58.982343,2248,15
chinese,2013-12-24 03:38:27.862317,2249,13
mexican,2013-12-24 04:04:27.660807,2250,14
italian,2013-12-24 04:30:06.962632,2251,13
italian,2013-12-24 05:12:51.976864,2252,12
french,2013-12-24 06:41:12.190877,2253,9
french,2013-12-24 08:14:39.163117,2254,10
chinese,2013-12-24 14:59:05.411491,2255,9
german,2013-12-24 15:41:56.386816,2256,10
japanese,2013-12-24 18:51:50.277628,2257,6
chinese,2013-12-25 00:48:40.720736,2258,8
